player_id,season_years,season_types,number_of_seasons
fda266ab-06e1-4591-80fa-73f027979b63,[2022],['REG'],1
ca784446-05be-4f5e-8108-d7bb1736005a,"[2021, 2022]",['REG'],2
2dc2237f-c0ec-402c-b607-11f049a26894,[],[],0
0a491a19-1d8b-4ebd-8cff-694dfcd920b4,[2021],['REG'],1
d1490593-3d95-4ad6-9890-b6e8c97836e0,"[2021, 2022]",['REG'],2
53079a42-5241-4e0f-a625-12dfe416cd8d,[2022],['REG'],1
b736d95c-8474-48b2-9000-24ce926eace3,"[2021, 2022]",['REG'],2
cfc1e41b-74ab-45ee-8132-aaf9ca7f8163,"[2021, 2022]",['REG'],2
aa0412aa-08a6-4e8a-b013-7e8e4cae6f0e,[],[],0
f7b32d8e-c431-4d67-a5a1-38cbdf56f3c3,[],[],0
005948cb-f744-4928-bf7f-d26076717c99,[2021],['REG'],1
5fb038ef-a3bf-4f52-afce-4f5bd074bb88,[2021],['REG'],1
6830096d-0ede-42a9-9b55-a1388760f786,[],[],0
bc3d0653-efe8-4cca-ad54-3f88cd950447,[],[],0
41edefa9-a2f9-447d-9578-d2ea2a0d783d,"[2021, 2022]",['REG'],2
1d2b0dcb-23f3-4263-8842-30b8acb556ce,[],[],0
ffa9a64f-d624-4033-bd23-59dcfd805175,"[2021, 2022]",['REG'],2
6c60282d-165a-4cba-8e5a-4f2d9d4c5905,"[2021, 2022]",['REG'],2
0c977083-fdde-45f1-9406-60aef2a78846,"[2021, 2022]",['REG'],2
03258eec-a666-4b8f-86da-9bed8e91c39f,"[2021, 2022]",['REG'],2
b1275a1f-6ede-44f7-b1a1-091399a6ff5a,[],[],0
2c0b750c-91a2-4e1d-8387-47c4944104e8,[2021],['REG'],1
ee768486-b1ab-4ce2-b00d-79a960c3b57f,[],[],0
a36464a9-206a-44d5-90a7-8c24e348f960,[2021],['REG'],1
59c707c2-fc69-4ed5-aa33-d446709dad9f,[],[],0
fd9448f0-99a2-4169-addf-235e14acf9f9,"[2021, 2022]",['REG'],2
fea7b92a-0124-4775-8747-e4828f0dab8b,"[2021, 2022]",['REG'],2
3f8ebe9b-db58-4641-a547-93f38c2d4bde,[],[],0
6b5d0264-fa2d-4956-919b-61abfc6bb8d7,"[2021, 2022]",['REG'],2
a1ddebee-950c-497d-9acd-b5061360b464,"[2021, 2022]",['REG'],2
6e566165-6674-4306-9994-470f60720a2c,"[2021, 2022]",['REG'],2
28549c0f-c6e6-4757-a515-dbc2e1b78007,[],[],0
77342fb7-2d81-4492-a20b-cbbffd0c5267,[2021],['REG'],1
bc01a465-e5f9-4f11-b259-70384692a2b9,[2021],['REG'],1
9866abfb-ec41-451a-9c2a-d1a47ec21a0e,"[2021, 2022]",['REG'],2
762d218c-cdbd-4886-9252-10cd99284c7a,[2021],['REG'],1
fae899bc-3fc7-43d9-b2c9-35721d11e438,"[2021, 2022]",['REG'],2
955fe0fb-3ca2-49c0-9a19-922d8349f13c,"[2021, 2022]",['REG'],2
e41f7a3d-abec-468c-9e29-af2a374f4525,[2021],['REG'],1
7f462af0-2ac8-4ca5-aa5a-17b37dc5001b,[],[],0
f5d6fdfd-21f6-48f0-a297-4c13e8fc40cb,[],[],0
ee2644c1-1260-4bf4-9c70-7c5b0cee4770,"[2021, 2022]",['REG'],2
62daf16f-0c4c-46ae-9e54-0d34d6fdef85,"[2021, 2022]",['REG'],2
1d4905d6-a6b4-4b45-8a90-91ed03440d0f,"[2021, 2022]",['REG'],2
d0cb08b3-51b4-4700-9311-4e111df81d49,[],[],0
59209028-6712-47ef-b87c-bdb19f91523b,"[2021, 2022]",['REG'],2
2a6aabcb-aaf9-49bd-b38f-d43bcb945a2b,[2022],['REG'],1
2bf24df1-604d-4eca-b3f3-f5691f4b99b6,"[2021, 2022]",['REG'],2
b9576fd7-426c-49bd-a501-9a9c48f2fa7e,[],[],0
52cd8137-c791-4569-ad70-433e25d34882,"[2021, 2022]",['REG'],2
47cd6421-0ce1-431e-9b9c-a8d9bfd0eb04,"[2021, 2022]",['REG'],2
6331dc61-03d4-4e96-adc3-1079db6da054,[],[],0
138f5c1f-b8e6-4e7c-b8ef-ecb7faa7b936,[2021],['REG'],1
039f5548-77c2-44a4-8b7b-5669d5239415,[],[],0
b79b88e1-35ef-4947-8a61-f6ec631a1e15,"[2021, 2022]",['REG'],2
ee52d990-1de5-4693-8150-adac989fe5e6,[2021],['REG'],1
452f97da-01fb-40be-834b-34fd3a40615e,"[2021, 2022]",['REG'],2
8da31ebc-6614-4209-8685-5442bc09887b,"[2021, 2022]",['REG'],2
b73a8508-23a1-49ee-a466-aa9ea8add09e,[],[],0
a2ddb4e5-6ffe-4677-9c76-a74057c869c6,[],[],0
79d56fd7-f4ed-4905-9d04-dff4b5352334,"[2021, 2022]",['REG'],2
4a4459df-6307-4d10-b4cd-c69e9bf8b11d,[],[],0
db09f372-9a17-4889-add7-bf8a75ab6da6,"[2021, 2022]",['REG'],2
9c8dc8ee-6207-48d5-81ee-f362f5e17f9b,"[2021, 2022]",['REG'],2
66ea876a-1cc9-47ed-ae31-2ed3c8f9350e,"[2021, 2022]",['REG'],2
70ba6b2e-e7c5-4df5-a88a-cd755e43ba97,[],[],0
d9ea4a8f-ff51-408d-b518-980efc2a35a1,"[2021, 2022]",['REG'],2
7aa10d1a-ed4e-417d-998d-84ce66c77c9b,"[2021, 2022]",['REG'],2
60b8026e-e154-4ed7-a247-8e4af1dbf668,[2022],['REG'],1
e433e865-deb1-4736-b0da-a7f50e7a67ff,[2021],['REG'],1
49aaa5a4-1bb3-4651-9249-b1c7ca0c09e2,[2022],['REG'],1
37fbc3a5-0d10-4e22-803b-baa2ea0cdb12,"[2021, 2022]",['REG'],2
0b9bab33-66c3-4e01-b91e-df6b8c40ea2b,"[2021, 2022]",['REG'],2
24059ab8-3407-4d10-8fe2-e1142dfb7381,[],[],0
ab6f22fc-0ad6-4323-a5fe-343e6f05e7e0,[],[],0
20f85838-0bd5-4c1f-ab85-a308bafaf5bc,"[2021, 2022]",['REG'],2
f8d6c74c-e0bd-41ed-a814-f0b25259fe0a,"[2021, 2022]",['REG'],2
f84e8c8e-4aeb-463d-b804-0cbbd74300e6,[],[],0
167bcbb7-7afb-4b66-95de-dc0b5c62a9bd,[],[],0
604571ce-5be8-4938-b8fb-945ff8d15f8d,"[2021, 2022]",['REG'],2
3f170fb8-2633-481f-bc63-0bce20b37557,[],[],0
5b315e15-6633-4ce2-8200-71b821553314,"[2021, 2022]",['REG'],2
4e97b9e2-9772-49c1-b636-5ba159b6c9f7,[2021],['REG'],1
6b2a569f-b0ae-4bdf-b7c8-eef466421d9a,[2022],['REG'],1
616c60bf-f7ce-482d-a9c8-10c6c7fbef97,[2022],['REG'],1
bda65c13-f2d4-43ec-b058-b7807bec4867,"[2021, 2022]",['REG'],2
9a331092-35db-456c-a44a-d5b80a02ebe9,"[2021, 2022]",['REG'],2
b9155864-4192-4ad7-8652-57a0844c87b3,"[2021, 2022]",['REG'],2
5e5099d1-4a58-43f2-8d03-f2ae5dd49337,"[2021, 2022]",['REG'],2
252f4b13-6abb-45dc-ae85-f822b817cb51,"[2021, 2022]",['REG'],2
478e5e20-5d59-402f-a901-b8e78f3e9508,"[2021, 2022]",['REG'],2
2bd97a34-ced9-4413-bfaa-94dbafaa0fdd,"[2021, 2022]",['REG'],2
dff43943-07d4-44b8-b349-b5a0c327ce54,[2022],['REG'],1
18358040-89d8-4e25-a6a6-9e209c26fb3a,"[2021, 2022]",['REG'],2
e8486226-53e1-4857-b5f0-8b6fe88bdd8a,"[2021, 2022]",['REG'],2
26049bcf-1ff3-4a23-8e4c-ce0b18784738,[],[],0
9f8b7ec7-cec6-4c8a-9a06-ca123df80dae,[],[],0
d12b3608-14dd-404e-8063-d822f1b2fbd5,[],[],0
ce8d0944-b277-499e-9701-02a5f1828615,"[2021, 2022]",['REG'],2
417c9fe2-15ee-48b7-9d8b-a151146fff42,"[2021, 2022]",['REG'],2
111cb5fa-fb56-47d5-8618-ce3ab6da67f8,[],[],0
eef64529-e381-43d1-a72b-8dcde914fee9,[],[],0
70ba6b2e-e7c5-4df5-a88a-cd755e43ba97,[],[],0
4e97b9e2-9772-49c1-b636-5ba159b6c9f7,[2021],['REG'],1
a17d9b20-4e2b-4612-aecd-27938c997e94,[2022],['REG'],1
66b88001-06c2-4f4a-9825-b6e0cc1df6cc,"[2021, 2022]",['REG'],2
2533c7f2-31e9-4405-8b66-91e1e966d3f0,[],[],0
3b8024e6-5872-4ceb-b675-415715527776,[2021],['REG'],1
5bfc9a4c-deb7-4f37-a784-5d99ada863cb,"[2021, 2022]",['REG'],2
8a384680-197e-4fa7-9403-e7a1d8bff8a5,[],[],0
254e42d7-df01-4c68-9264-bca06c83c2c1,"[2021, 2022]",['REG'],2
ea1232cf-b2e1-4d56-8ad9-bd7e3a071486,[2022],['REG'],1
223f442f-145f-40b5-aa7a-2fc1b465eb8a,[],[],0
85e8f802-bcbe-434b-a833-4b20adefd78e,[],[],0
b2f7e83f-ecab-49c4-b46b-cefbf1a4692c,[2021],['REG'],1
2654cfd1-241f-4ebb-9b14-267f9168dbfe,[],[],0
36cb0c82-ee54-43f1-96bc-bfc9ba728b50,"[2021, 2022]",['REG'],2
35cd1338-c56b-4247-b53c-264585c59883,"[2021, 2022]",['REG'],2
a52b2c84-9c3d-4d6e-8a3b-10e75d11c2bc,"[2021, 2022]",['REG'],2
a8d25a06-b47e-4a08-a945-7bf0dd945584,[2022],['REG'],1
df6f21d3-5221-42e2-945b-8fe7cebdf03e,[2021],['REG'],1
1bd20765-bf81-4250-a16c-05a4799758fc,[2022],['REG'],1
a8b03e00-39c4-4e9b-bb7b-08f5027ceaf9,[2021],['REG'],1
869c305c-3e1f-49e5-a59b-5f1e03d198f8,"[2021, 2022]",['REG'],2
6b5d0264-fa2d-4956-919b-61abfc6bb8d7,"[2021, 2022]",['REG'],2
a9cd8509-6115-4408-bcec-19e88118b016,[2022],['REG'],1
82f09975-6a8d-42e4-b42c-a52b9349ed50,"[2021, 2022]",['REG'],2
766d6b8b-4211-46a3-ae57-2c1c915e538b,"[2021, 2022]",['REG'],2
3cd9ae88-bc3f-4c6f-b2b1-94ef41cc60c7,[],[],0
73e01c06-7df1-4190-8c5d-62453c66b9bc,"[2021, 2022]",['REG'],2
d6fbf8f8-bb4a-43f7-95f6-498a5e042138,"[2021, 2022]",['REG'],2
38745a56-7472-4844-a2dc-f61d3bcd941f,"[2021, 2022]",['REG'],2
ed343fa6-397c-4456-9f3f-63efee6706b5,"[2021, 2022]",['REG'],2
f5aac467-6bf9-4fa3-b89a-9ef71fe546fa,"[2021, 2022]",['REG'],2
8b430868-a777-4371-a46b-4f6f0ef10fda,[],[],0
1d7e4639-11b4-4358-96cb-028bfb166e64,[],[],0
582db35d-33ae-4913-9bb3-5de4fb763e46,"[2021, 2022]",['REG'],2
be886733-2368-474e-8225-18ff43c27d59,"[2021, 2022]",['REG'],2
a1ddebee-950c-497d-9acd-b5061360b464,"[2021, 2022]",['REG'],2
a978acbc-e84b-4cc4-85c9-30595e022847,[],[],0
fb6e5496-cfa5-42c2-bbfa-f776734a25a8,[],[],0
0b295571-ce3f-4436-aea7-b84e9cf7203a,[2021],['REG'],1
33ffa671-6fb6-4578-bb7d-b5e55319d044,[],[],0
c555e067-c4d5-43f6-99af-716b6005cbba,[],[],0
5e365d31-3524-45d1-8327-50e7ff7e1dab,"[2021, 2022]",['REG'],2
c1ff3e58-266f-4183-9fa1-d7c914cf4886,"[2021, 2022]",['REG'],2
8bd80771-843f-4d7f-a4e7-b4d4f6c4e7c6,"[2021, 2022]",['REG'],2
795f46f2-c78d-4f1d-9ee2-4331c1cc8184,"[2021, 2022]",['REG'],2
787f64f8-b127-47da-b05b-6b4324a502a0,"[2021, 2022]",['REG'],2
6e566165-6674-4306-9994-470f60720a2c,"[2021, 2022]",['REG'],2
e68c7b19-7c0e-49a6-920c-48668f7ddbcf,[2021],['REG'],1
9156ab75-7c83-4805-ae0b-7cf137c9c06d,[],[],0
0ff2f0c4-9adb-4965-a8f2-d34e9f565e5f,[2021],['REG'],1
77738c7a-6475-48a7-b31a-e824da419e8c,[],[],0
65700e81-3aa0-49a9-8a94-004f2cfb64e5,"[2021, 2022]",['REG'],2
877eb456-2827-475f-b858-2bc00480e24f,"[2021, 2022]",['REG'],2
05dea31d-f1ff-491b-9f17-8be88b26f413,"[2021, 2022]",['REG'],2
b0d9c043-32b9-4c79-a692-564e93f62bd3,[],[],0
e30567e1-de22-401f-8cf2-770a46d8be9d,[],[],0
e96ef8d2-192f-47a3-a6ad-876603de1907,"[2021, 2022]",['REG'],2
eb91a4c8-1a8a-46bf-86e6-e16950b67ef6,[2022],['REG'],1
bd776d4e-4c2c-4eeb-a3ab-cbc069faee4a,[],[],0
597ebfd1-47bc-46ce-8788-af3645ac41b9,[2021],['REG'],1
d38f8754-7ecb-4791-a350-f67e5c4c785a,[2021],['REG'],1
c8e15c45-76d9-45ad-908e-9bea625782bb,[],[],0
f78e5895-0da3-46a5-810c-47e957bb1e6a,[2021],['REG'],1
cf3a87ec-c2f7-42e8-9698-6f8b2ba916a9,"[2021, 2022]",['REG'],2
b6a1574a-7872-426d-a42d-6107c35dc9af,[],[],0
b0b79700-15f3-4981-8d81-73534bbdd0ab,"[2021, 2022]",['REG'],2
14dee36c-97c6-4668-8f4e-2833967e6ada,"[2021, 2022]",['REG'],2
968ecb8b-c8b6-4fe1-a606-346f7a82a7c1,[2022],['REG'],1
ad5c19d3-1cce-4124-aeb9-dc15b3d0a851,[],[],0
ae8df356-5e57-43e7-be4d-5ec7663312bd,[2021],['REG'],1
83dddfc2-7687-4087-acae-49b7e55ea514,[2021],['REG'],1
b0c1336f-7c64-41c3-9841-767ab25f2901,[2022],['REG'],1
858d255e-9a7b-4c7a-aac4-fc7cf3a5f238,"[2021, 2022]",['REG'],2
1d1fa699-a455-4082-9df8-f97dbb0ca678,"[2021, 2022]",['REG'],2
08ecec6d-cf9d-4780-8c73-03fe03bc0fdf,[2021],['REG'],1
9164ad74-ca2a-497a-a636-02380f138b61,"[2021, 2022]",['REG'],2
a4a75d83-54b5-4dca-913e-44ab04288446,"[2021, 2022]",['REG'],2
db013b56-b4ad-4345-bfed-90a109d3ed63,[],[],0
1da1a944-bfd9-4758-a7e6-058c01909524,[],[],0
5d9dd021-537d-478d-8540-2d2708f356f4,[2021],['REG'],1
7ad01370-ae8e-40ae-b70d-61f6d8dba8d9,"[2021, 2022]",['REG'],2
be0b897f-a553-4524-a358-eaa3b445c422,[2022],['REG'],1
2c5b32a1-53c3-4403-b579-c6126c7584a7,[2021],['REG'],1
0c7bd636-5280-47f4-a7df-cedf5c1d921a,[2021],['REG'],1
852e34ff-2735-4d9a-895c-cb45978ae13a,[],[],0
38745a56-7472-4844-a2dc-f61d3bcd941f,"[2021, 2022]",['REG'],2
067d9f05-a6b8-4a4b-854c-3364234e62b1,"[2021, 2022]",['REG'],2
36d083a5-49ca-42f1-80b7-b78275a8abd9,"[2021, 2022]",['REG'],2
c722d438-db08-421e-9484-9e7d2f67c05d,"[2021, 2022]",['REG'],2
9d04bcba-f041-4ffd-9bdc-3c63e708b857,[],[],0
af4bed90-a355-44e6-a5b7-38c479f4a2b4,[2022],['REG'],1
d13849d9-a696-44af-84a1-3196132c3ecd,"[2021, 2022]",['REG'],2
cb0b5991-53e4-4dce-bf95-215fd6ecf728,"[2021, 2022]",['REG'],2
bde20b39-128b-4224-a36c-e23abc623446,"[2021, 2022]",['REG'],2
1f9ac202-95e8-4974-9a94-ff3609ca7441,[],[],0
05a90cd6-73de-43d5-9d30-bc2588d03262,"[2021, 2022]",['REG'],2
9d4d6c87-78db-4556-b94a-bb8d566dd004,"[2021, 2022]",['REG'],2
bda5388e-a657-4e2c-8e12-6ed474518d25,[2021],['REG'],1
d3929490-b2e0-4539-8228-038615f94fe1,"[2021, 2022]",['REG'],2
7fd7fc72-da84-4dfc-875b-daa11228f575,"[2021, 2022]",['REG'],2
86446a4f-577e-49f7-8578-ca34b41a2816,[],[],0
f789dfff-4658-452f-a3cb-81d9213fe414,[],[],0
2da18268-82d4-4b40-a296-7ceddd435d0b,"[2021, 2022]",['REG'],2
0afca4ef-6ad4-4f96-8cd2-b20b59c6ce90,"[2021, 2022]",['REG'],2
9fdcd102-1c82-4e32-b366-c93139352c75,"[2021, 2022]",['REG'],2
a519659f-7cc0-40ee-8c49-1bb0b9ca5b13,[2021],['REG'],1
5b297372-b2af-445e-a4bc-777982dbc1e3,"[2021, 2022]",['REG'],2
8082841d-e516-43c6-a81b-7987fa321acd,"[2021, 2022]",['REG'],2
dd146010-902b-4ad7-b98c-650d0363a2f0,"[2021, 2022]",['REG'],2
776679a3-c1d8-4463-99b1-61024008a3ed,"[2021, 2022]",['REG'],2
ec887131-efba-43a0-ad0a-0757ab3f0399,[2022],['REG'],1
1aeb42f8-f283-45bf-b627-a318f7b246b2,[2021],['REG'],1
10a4ebb7-7be4-4fda-b7c7-fd20a6e7a6c0,[],[],0
a3fff5c7-19b6-4dac-bd75-11b944bea505,"[2021, 2022]",['REG'],2
8d6caab5-3a9a-4994-bde0-9fe14032efd7,"[2021, 2022]",['REG'],2
0ffd6d00-1aa4-49e0-a85d-6a538417ff3b,[2021],['REG'],1
5361a30e-2e3e-43d5-8340-265330cd7ef1,[2021],['REG'],1
76c6d03d-f51b-46c1-baaa-2de9557c5c1c,[],[],0
98da4299-956f-4ede-a22a-960adb8b76e9,[],[],0
11bda3d9-55a2-4489-928a-1648e6231784,[],[],0
9c6135c7-fab6-45da-a2a2-8e174bb8acb0,[],[],0
5693e39f-fb95-4fcc-877e-e131270bcb02,[],[],0
657adf7e-101e-495f-8e37-3790c37f39fd,"[2021, 2022]",['REG'],2
18c4bd7c-e293-4c0a-95d4-5e9983d301b3,[2022],['REG'],1
9208711c-a497-4400-8f4a-42b886c19b72,[2022],['REG'],1
ffc5579c-783f-4d62-80ab-3c3dcb05a27d,"[2021, 2022]",['REG'],2
8d3edba8-9004-4199-9328-cc2208e8b0d3,"[2021, 2022]",['REG'],2
0e163d44-67a7-4107-9421-5333600166bb,"[2021, 2022]",['REG'],2
0d9cd878-b94e-4daa-9848-dee6d950f1a5,"[2021, 2022]",['REG'],2
905ec639-5ce0-4e2c-8105-bb62bede929f,[2022],['REG'],1
a3c4745f-461b-47d4-87db-887ac81fe5e7,[2022],['REG'],1
79cd9581-3aaa-484c-a8b1-a349cdc5c34c,"[2021, 2022]",['REG'],2
fa0e2b60-8ee9-4db6-b9bc-d0e23d6b29d2,[2022],['REG'],1
6d117ec5-649d-4151-8d44-88175c603067,"[2021, 2022]",['REG'],2
8121242f-45a6-4632-b8ae-f0846a45016a,"[2021, 2022]",['REG'],2
a34ec970-f4a1-47a3-98a1-51ff5e92a443,[],[],0
03d77214-5780-4715-8df2-13de3af5ea2d,"[2021, 2022]",['REG'],2
28a2e698-9f33-4d4d-9a5d-9bea66ee42a1,"[2021, 2022]",['REG'],2
657f2b36-208f-4bbe-a64a-c6cf6a76be72,[],[],0
db74c5dd-08bd-41a5-99ba-328e9b18aeb5,"[2021, 2022]",['REG'],2
a7e0ef8d-25c0-4865-b8f1-044f1d6528ff,[],[],0
48a26195-2be6-4c2d-ba55-81c8126e9774,"[2021, 2022]",['REG'],2
18894195-958c-4ebe-963e-e503c7fe15ba,[2021],['REG'],1
51551f58-fc52-4403-abe5-4f5614804312,[2022],['REG'],1
6e468041-8174-4161-8c1d-8ac620e0cbb0,[2022],['REG'],1
4d12e8ed-8ef5-45a7-a6a8-39f3b49a1ae1,[2021],['REG'],1
2d2017ed-9196-434e-9fb4-9bb904bda4ab,"[2021, 2022]",['REG'],2
04856926-1edc-4375-a147-246c4d66b6bb,[],[],0
00fb2704-aa25-4ef7-8972-cde454810810,[2022],['REG'],1
1777eacb-6918-48fb-8870-3c522d7824a5,[2021],['REG'],1
bf9ad0fd-0cb8-4360-8970-5f1b5cf3fa8d,"[2021, 2022]",['REG'],2
4cbe58e4-5e4b-46b0-9f7b-6cf18ad002c6,[2021],['REG'],1
2dc2237f-c0ec-402c-b607-11f049a26894,[],[],0
6830096d-0ede-42a9-9b55-a1388760f786,[],[],0
6331dc61-03d4-4e96-adc3-1079db6da054,[],[],0
66ea876a-1cc9-47ed-ae31-2ed3c8f9350e,"[2021, 2022]",['REG'],2
49aaa5a4-1bb3-4651-9249-b1c7ca0c09e2,[2022],['REG'],1
0b9bab33-66c3-4e01-b91e-df6b8c40ea2b,"[2021, 2022]",['REG'],2
f84e8c8e-4aeb-463d-b804-0cbbd74300e6,[],[],0
5b315e15-6633-4ce2-8200-71b821553314,"[2021, 2022]",['REG'],2
bda65c13-f2d4-43ec-b058-b7807bec4867,"[2021, 2022]",['REG'],2
9a331092-35db-456c-a44a-d5b80a02ebe9,"[2021, 2022]",['REG'],2
b9155864-4192-4ad7-8652-57a0844c87b3,"[2021, 2022]",['REG'],2
252f4b13-6abb-45dc-ae85-f822b817cb51,"[2021, 2022]",['REG'],2
2bd97a34-ced9-4413-bfaa-94dbafaa0fdd,"[2021, 2022]",['REG'],2
ea1232cf-b2e1-4d56-8ad9-bd7e3a071486,[2022],['REG'],1
223f442f-145f-40b5-aa7a-2fc1b465eb8a,[],[],0
a52b2c84-9c3d-4d6e-8a3b-10e75d11c2bc,"[2021, 2022]",['REG'],2
a8d25a06-b47e-4a08-a945-7bf0dd945584,[2022],['REG'],1
a8b03e00-39c4-4e9b-bb7b-08f5027ceaf9,[2021],['REG'],1
766d6b8b-4211-46a3-ae57-2c1c915e538b,"[2021, 2022]",['REG'],2
3cd9ae88-bc3f-4c6f-b2b1-94ef41cc60c7,[],[],0
d6fbf8f8-bb4a-43f7-95f6-498a5e042138,"[2021, 2022]",['REG'],2
8b430868-a777-4371-a46b-4f6f0ef10fda,[],[],0
1d7e4639-11b4-4358-96cb-028bfb166e64,[],[],0
582db35d-33ae-4913-9bb3-5de4fb763e46,"[2021, 2022]",['REG'],2
c555e067-c4d5-43f6-99af-716b6005cbba,[],[],0
c1ff3e58-266f-4183-9fa1-d7c914cf4886,"[2021, 2022]",['REG'],2
0ff2f0c4-9adb-4965-a8f2-d34e9f565e5f,[2021],['REG'],1
65700e81-3aa0-49a9-8a94-004f2cfb64e5,"[2021, 2022]",['REG'],2
05dea31d-f1ff-491b-9f17-8be88b26f413,"[2021, 2022]",['REG'],2
c8e15c45-76d9-45ad-908e-9bea625782bb,[],[],0
b6a1574a-7872-426d-a42d-6107c35dc9af,[],[],0
ad5c19d3-1cce-4124-aeb9-dc15b3d0a851,[],[],0
1d1fa699-a455-4082-9df8-f97dbb0ca678,"[2021, 2022]",['REG'],2
5b297372-b2af-445e-a4bc-777982dbc1e3,"[2021, 2022]",['REG'],2
776679a3-c1d8-4463-99b1-61024008a3ed,"[2021, 2022]",['REG'],2
ec887131-efba-43a0-ad0a-0757ab3f0399,[2022],['REG'],1
3e492a6a-ed3c-499d-b3f5-ff68ca16f6fd,"[2021, 2022]",['REG'],2
1c6ea43f-a36a-4222-86ab-504f4af6fb4e,"[2021, 2022]",['REG'],2
05204575-e093-44ee-869c-7668ca6995d6,[2021],['REG'],1
90f29118-aeb0-420b-9cd0-a6a94ad23abc,[2021],['REG'],1
4b7ecb2a-ec19-4984-9472-92edf7e17acb,[],[],0
d222539f-fa52-4070-807f-d3aba372f46d,"[2021, 2022]",['REG'],2
1f0687ca-c8f2-4c71-8306-8a18cbf6cc60,"[2021, 2022]",['REG'],2
701149f9-7fe3-40a0-9c5f-46ae774991d6,[],[],0
2c14656f-1be0-4bd5-9a1f-e9684a89a489,[2021],['REG'],1
897753fd-3b91-4879-bcde-8415297e6869,[],[],0
5652cf6c-ed82-4af4-8036-110169212c00,[2021],['REG'],1
5cc6d4d4-e4d5-42b7-b431-cecbc55bf023,[2022],['REG'],1
906578a8-c01e-4799-a972-2b47e02108b9,"[2021, 2022]",['REG'],2
b27687c1-55bb-49e6-9c5b-96a099fda7b7,"[2021, 2022]",['REG'],2
cbea1c03-1ac9-4afa-8fdc-2d7155ea5583,[2022],['REG'],1
8d80f6fc-a7ac-48cf-bcd8-516d57acbbfe,[2021],['REG'],1
02dc6e18-95a4-4919-b4fc-f8a981ccd359,"[2021, 2022]",['REG'],2
ce08115e-5e01-4fdc-991d-5d0f4db3eb9f,[2021],['REG'],1
c2ca08ca-0ed5-418c-bf13-99fcb697566d,[],[],0
a9417876-748f-4f4d-ad40-2f29aba0df61,[2022],['REG'],1
1cc0577e-a011-4b08-a6a8-216765672f08,[],[],0
37516b6f-20e2-4204-aeb5-9c5b4ac1c6f3,[],[],0
5e9aeef6-c0ce-481b-a52a-03c9f984b661,[],[],0
aa5536d2-4d75-43fb-8df3-47fbf99d3b7c,"[2021, 2022]",['REG'],2
2e1e9cc8-b30b-490c-bd6a-a718340a371a,"[2021, 2022]",['REG'],2
34ff5b55-42ef-40c0-a2c4-9c28b5476a03,"[2021, 2022]",['REG'],2
bde7f42e-7296-453d-bcba-cac6fad2d03f,"[2021, 2022]",['REG'],2
f5b3e69d-b4cf-4d76-8d9c-d448baf8ae54,[2021],['REG'],1
9f25f9f8-6028-4f4b-8e05-48b43272c167,[],[],0
d35f38c6-bcd9-42c4-b93a-71332581353f,[2022],['REG'],1
c4cf8fb6-b7de-45f2-b9f9-9365b8f2f2ed,[2022],['REG'],1
9983bed6-e53c-4c65-a90a-51546a0e3352,"[2021, 2022]",['REG'],2
b2a52646-bbd0-4dc0-82c0-8145d4b00b22,[2021],['REG'],1
685576ef-ea6c-4ccf-affd-18916baf4e60,"[2021, 2022]",['REG'],2
6e16fada-c4ba-42af-ab1d-aca511a6c684,"[2021, 2022]",['REG'],2
2e663dab-1632-462a-a113-dbe35ef65f2e,[],[],0
a8b48aa9-cf98-4a87-8bba-e88eead8cdaa,"[2021, 2022]",['REG'],2
c7a6b9c5-c600-49d9-b7be-e2b12b464e40,"[2021, 2022]",['REG'],2
a47ac0db-084a-4620-95e8-812c6168cf8d,[],[],0
1938fb4b-347a-43fd-ba41-1abdb9540699,"[2021, 2022]",['REG'],2
331c9084-d375-42c4-985b-08222a6af6d4,[],[],0
e58c5e0e-f1f5-4685-9ff2-7197f9330bea,[2021],['REG'],1
86e7ad15-9c26-4158-917c-02e1a3d6f1d4,[],[],0
0eb97925-ab88-4eb6-b3be-046aae4a75e0,[],[],0
9c1deadf-622c-4326-bd14-3e273b5e1e5a,[],[],0
57551d80-b1c9-42a2-a882-e0c06aa6f951,[],[],0
68e0230c-6006-484e-be36-8903b6cba0df,[2021],['REG'],1
e1b3d3d5-b4b1-481a-b5b9-efe4231f48bf,"[2021, 2022]",['REG'],2
2ed2f76f-5a2f-4d79-ab7c-e84a8a42dc21,"[2021, 2022]",['REG'],2
0eefc0d4-47bf-4280-aef3-e65b5c88e8be,[],[],0
6b86eda9-8fae-4d3a-88d7-7c70da3ec7d3,[],[],0
bfe2a85f-6d49-406e-88a1-2a38a66e8cfb,"[2021, 2022]",['REG'],2
b9901d15-7253-4654-a4c3-5ab9fea39f7c,"[2021, 2022]",['REG'],2
d919df6a-d871-4394-aad5-bbb0e7eb489f,[2021],['REG'],1
24c85a15-686e-4161-934b-40948188fa36,"[2021, 2022]",['REG'],2
c67a37c2-660c-4da9-90c3-95db43613038,[],[],0
09a90226-6869-41b5-9bfe-78a53e75292b,[2022],['REG'],1
ef11cca9-6605-44e8-943e-193c7b821465,"[2021, 2022]",['REG'],2
befc2559-ffb9-46ab-b3cb-2a9844c5fe4d,[],[],0
1ccff2d9-b2d4-4a33-a429-b2a7c4600977,[2021],['REG'],1
709a47f0-270b-46b0-8089-be42c4f9ebc3,"[2021, 2022]",['REG'],2
